LSOA21CD,band_1_mean,band_2_mean,band_3_mean,band_4_mean,band_5_mean,band_6_mean,band_7_mean,band_1_stdev,band_2_stdev,band_3_stdev,band_4_stdev,band_5_stdev,band_6_stdev,band_7_stdev
E01003201,8684.134491695835,8836.616602239219,9351.544120255774,9336.42068601558,13449.57441862993,11697.498067197648,10352.812625259738,328.1721445953821,358.7677868800096,427.8457550898397,552.8081971597621,1300.8482024127964,476.75558995810223,623.1117214571345
E01003202,8681.056246428929,8844.973931613495,9422.445171077256,9347.111630758955,14612.13221864747,12349.204294435376,10578.979393698108,304.8130728975667,336.54642486386166,394.8638689888923,516.7522066254246,1223.8575917988753,753.5443731577221,696.1437991819074
E01003203,8814.23099401312,8993.671050182085,9557.96979172,9575.995042151677,13900.11658929946,12311.167067618171,10795.110184353833,260.6602601931495,290.5703495503862,325.10725754439926,437.33046022417386,1337.8468951381726,657.9242717234937,531.367062652519
E01003204,8841.299252736859,8987.384739360667,9712.83283178178,9540.040855589312,16178.18736127096,13787.075201393998,11100.384080665828,404.41990598694537,447.64653433407483,619.1220450154824,708.2959293671619,2353.851445700982,1998.898211400614,1084.2751322762044
E01003205,9029.609051493206,9229.195182993028,9810.440203358688,9858.191456122202,13845.257164806935,12438.285946830843,10884.394527721492,678.8372236818952,770.7850145272694,980.960576756498,1186.3473408743876,1465.517753492399,1393.7311725047996,1296.9749173957866
E01003206,8682.507546907587,8839.150812968093,9345.551043792457,9219.423800421817,15143.588092250035,12639.788571408324,10540.495636052397,918.1577944873975,1049.7514300783646,1199.4594785472148,1159.459943406568,1650.0523271131963,3328.6643493521915,1963.997810555037
E01003207,9070.54660963096,9256.136999912971,9766.194696226497,9837.251739325135,12626.039868347581,11971.14528125257,10878.853305972492,520.0150994379838,593.3118442183261,680.2414735952182,823.5704276989995,1329.8699409526723,1209.1602124432507,1055.888462455144
E01003209,8780.20608972845,8921.049082742016,9428.762226737263,9367.931740323113,13585.332224747706,11811.806667627927,10395.85423024108,375.13749254063265,395.3268653189238,440.4875567905019,537.3301164199572,1465.9181948159417,591.3737476529285,515.1973893952605
E01003210,8838.81488600196,9039.753637247713,9614.097881805073,9564.992697458705,13958.640586001551,12036.181453293197,10476.061986971932,793.4509433707196,939.6689576026916,1024.9751953959694,1207.967906060388,1785.3218260111353,1249.6787320548444,1065.1972404671853
E01003211,8515.357710747756,8668.49896040035,9162.660356801545,9054.625306217922,13920.266445789566,11474.878564476097,9909.868624907824,366.9416308051789,406.3614838958067,447.7862896780311,591.8732624544134,1406.2332835275922,589.8573322015852,573.1454725444819
E01003212,8677.96626827292,8847.163352766367,9364.110225550725,9314.083000736266,13788.952567451224,11781.10326515868,10301.278093531962,372.84832382065366,439.4225298253302,461.76234343025874,621.1786503754712,1753.7032404620822,630.544944215937,671.3837572077103
E01003213,8487.93233210872,8608.458633627431,9087.579232137883,8920.56935396915,14196.250376043366,11431.278916707693,9835.67284808108,236.23806029671178,251.0396080213076,275.899801853437,369.536350914605,1422.810277291325,474.76616455526573,476.79016919265865
E01003214,8708.689666185554,8874.567709707764,9405.110823801275,9377.297843951981,13231.049806788831,11624.005334263304,10346.171944390006,286.6059589670909,348.4196585166783,427.3286497692104,574.9881164693616,1426.9059020495858,489.3351646896382,575.532909150004
E01003215,8840.771030139986,9025.488816062292,9565.655062146612,9562.895147893887,13325.36436037001,11770.8844090095,10392.258905457888,439.2241619789323,528.6560915371745,561.6049806120791,749.6375569626787,1680.3842875764956,978.6442226173953,742.3789196052317
E01003216,8646.767741380618,8827.05294389912,9410.53818012181,9397.354797822649,13734.972243112028,12052.929981560183,10611.840758481663,284.1705879179159,314.5063821323052,366.83674775385794,490.1482534603525,1435.8089019615486,556.5144582649265,580.3633012535488
E01003217,8702.81760500181,8904.282261224816,9506.384494018053,9547.019971652282,13896.651091854921,12399.57217794997,10851.035260898288,229.1729564980499,245.92306620624663,232.00922045114325,363.2548794761972,1503.9242615070903,571.27917668838,414.6314864401509
E01003218,8660.536037290127,8880.989917866142,9514.153754682387,9548.507628515019,13748.468024985968,12376.161267624842,10923.252149696948,265.43160429240083,277.1409107863458,274.813390452384,400.973586759218,1060.0475538368803,344.37401177091164,466.8276177061613
E01003219,8760.673961166805,8974.323175397936,9601.713722961429,9634.161575757433,14173.970396217346,12663.224647310963,11043.11368955929,332.4450069424512,379.36698020545816,356.4038579006158,539.4790548204584,2008.957333469346,899.9067856949201,602.3860577851493
E01003220,8601.110816988084,8823.965057661762,9448.762988875724,9451.868145633422,13829.34589800651,12175.227369823382,10717.260706049472,312.5267083743639,341.03444467057227,360.04177690028837,525.5946519338243,1239.1343934496,442.840296525259,563.0106429191919
E01003221,9248.643185221179,9528.620841846874,10250.987253322979,10376.308867394884,14365.934397907684,13097.559513164695,11626.390098900029,1293.6798687175967,1492.0050639724727,1737.8450051609527,1973.5134794470403,1745.6449096694553,2228.5399896422664,2522.189115696814
E01003222,8729.70785258533,8930.109815593221,9543.525376472053,9539.09593295966,14008.671411809672,12400.699569905006,10854.366254768482,246.3467849297637,266.9614016963695,263.4775116369816,395.8877659592144,1541.5882370183147,529.3124322194366,463.8321487236314
E01003223,9058.624630745819,9286.815755087804,9940.314762244268,10047.569233984848,14219.90674755261,12956.681344327739,11403.08094258778,787.5824404713715,933.9931148522007,1033.2008614720432,1227.825904254956,1734.633147979661,902.5899658744954,879.6736875768203
E01003224,8709.521107864091,8916.811119591224,9503.557224939192,9583.074890658976,13359.233362077732,12229.529391289412,10895.626706346222,254.59026451057247,264.3742096098644,250.45124917194067,367.2242475069731,994.708543302017,325.7956230612048,367.74752407053717
E01003225,8830.190386939292,9017.91602874786,9650.985754275627,9652.7319363267,14481.549973711502,12779.791651943975,10945.539722349247,334.61860538073364,403.20802035085654,481.9985830032553,630.2517589496069,2177.664077151415,1461.588666720488,785.5850806576192
E01003226,8791.347451118148,8957.50450639419,9494.682321675566,9557.494558475777,13382.564455250671,11902.659278737314,10629.026393495622,291.39538693592544,333.02706907930445,357.5487645857865,515.5885418600475,1758.9729134234867,615.7534477297763,627.0515439828501
E01003227,8800.806857582584,8942.636195207631,9568.162350435505,9456.862330595744,14826.064607861836,12870.03947014531,10948.549215509569,373.0928835523213,424.8600061520596,615.7762934462642,664.5670585367318,2623.8996597999253,1690.9705468600812,1209.2899384246693
E01003228,8623.751344771994,8786.235975412976,9292.913640230403,9267.68226688266,13403.65486267379,11770.049358367258,10427.993401316064,341.67747855546736,356.3163900149389,298.87552110429687,494.0379679190944,2145.52483615872,399.76033156346534,672.2838982636556
E01003229,9090.810468405865,9362.550269436928,10012.71001304595,10192.386854323944,14028.605294215298,12741.792435166153,11298.034266427718,819.9483882373243,982.1677772844681,1119.486362203504,1465.143878082809,1633.029915373231,1144.0053480806434,1118.1135731588167
E01003230,8727.984050233885,8888.39356369785,9499.868468093435,9457.16562498541,14814.959916953894,12715.383795001344,10803.728875402669,265.0054498598812,289.2024224996138,320.58768808584836,485.4139011826906,1992.8179849813137,1094.7927218511898,559.5997952989201
E01003231,8715.149541124876,8888.872071811906,9464.876260368588,9427.53650757924,13891.685982561436,11991.077514532652,10494.532588078937,378.68670520576046,437.0733351708972,473.2296762740558,657.432912162794,1819.7542155587137,602.9302873600408,726.6589725055238
E01003232,8794.743111493779,8944.18790264923,9543.37223624654,9502.995872940335,14985.569167123029,12912.58217205687,10998.210655242794,371.08332951799855,420.2620342900572,520.5112788101274,674.011413416202,2690.0984997516152,1608.4796249175256,1137.8906216745966
E01003233,8935.335976611044,9097.27243352549,9634.237298346077,9733.028555246174,13263.537929913553,12272.098401506219,10983.139552206607,267.23529462221444,272.37531436652483,284.59643905815415,404.7156295529426,971.9138474267373,715.9699224228251,617.4356565092786
E01003235,8548.723779023898,8693.991812211032,9428.01084564759,9209.278836653277,17794.825973059444,13631.03600321869,10780.317405728838,369.6598670447386,428.2703493152548,502.37950647468676,749.5103236004841,3184.4585800443533,1748.628170065102,1077.6229091351279
E01003236,8736.080475026698,8960.337343031082,9657.262638935013,9808.675884008026,14343.98127334707,12890.71851997796,11302.443237230333,349.61022993684065,378.66247710587453,443.3826240348594,607.7807977273883,1116.3236682617799,687.271576077748,707.124852283952
E01003237,8970.19580050965,9191.971797873774,9975.203329432841,10078.80606440736,15232.316184103658,13621.112455622597,11629.700131133834,570.7241246173131,644.3128346878842,741.9188874130195,907.7775906429125,2212.183351116466,1410.2140450289335,940.5861190253792
E01003238,8867.189094479601,9083.041216178148,9773.508030218689,9999.500997542626,14252.122641369448,13056.784864524572,11529.922324551722,296.3850078465639,318.81805498040666,357.8699415685052,538.5526424839218,1039.8421116222917,539.8824387822689,615.3326095491936
E01003239,8984.023440300904,9185.742837194592,9885.481595696318,10010.978610552469,15731.48782206486,13898.069894533299,11693.985006360961,507.94656409071075,616.1768495724787,664.5896001289516,842.0543460093969,2067.7362794881637,1447.4084450095975,1074.8502757531437
E01003240,8832.672033157956,9042.402297379362,9767.410870140555,9999.718425797471,15348.160578885656,13623.852294209,11564.551978294998,341.0276223277366,352.2411292378037,396.04872586719813,575.9766620134518,2186.1537328395575,1427.8426825032254,719.9617497579542
E01003241,8795.333070753519,9029.415726569312,9694.867145188042,9863.147149761578,15230.272619742529,13441.107511653858,11437.070204644839,487.94770558294846,793.1427468550207,693.0924574874794,1578.8980374308915,2533.374081377432,2654.1779899034523,1964.4795366827095
E01003243,8656.647395227312,8849.59712243213,9579.497352775063,9539.25206639223,15734.913571218991,13447.837855089738,11157.24063667306,288.2538155229222,331.1992079556416,406.6090601820937,555.1722940844604,2815.7127880773987,1715.3237068988226,782.8163931977912
E01003244,9812.370064993866,10110.930161776756,10870.097705068298,11135.444298938004,13909.772661051296,13413.140572477378,12017.394596803115,1014.7561553649837,1115.0050355203484,1377.9227342909478,1700.7903604253072,1531.289912510325,1722.7820455807735,1648.2698486231852
E01003245,9295.419821990963,9561.251600312891,10278.634709401409,10371.204683748863,13590.341262173966,12612.466319338619,11247.633127714911,498.34642452068994,549.4010119826354,619.836727937539,745.2915666576467,1225.1061754841078,1024.016962306087,788.0176181261603
E01003246,9101.324225583392,9325.25352379419,9929.974805060903,10009.457198718648,13468.981757009555,12257.535339420467,10936.749832457239,441.0463489559974,521.705159803103,577.5370291644261,757.7589640456102,1684.5462123357247,943.1555749317861,857.6509358569307
E01003247,9463.095677318957,9726.37524208548,10386.74417004291,10591.322592182556,13384.79213104901,12782.414234338818,11615.768774555472,680.3386104423608,823.1818795988722,934.7030845409042,1128.7245330199887,1638.368793764977,1232.005920139861,1134.2133086075298
E01003248,9475.925602698335,9721.623368045834,10597.20065502823,10628.46780333518,15798.678064762185,14096.918507141163,11957.129259332236,1070.199291379368,1295.2965698643352,1772.6065616160379,2081.38461414028,2440.801342477352,2168.4613442094274,1995.1289907811536
E01003249,9123.050525376344,9313.604119683878,9915.828062693106,9934.725097033745,13936.20728993518,12356.820248354192,10829.650752408294,409.9515999747187,475.6463795351103,547.6198824591244,653.8802614666349,2033.8997122274072,1107.6808342603224,722.7335780888912
E01003251,9586.874849355203,9842.781816600653,10628.33837473774,10876.32091287885,14381.530408204346,14071.529131488138,12498.01912576049,807.0209102574108,922.265316165113,1262.5179031535783,1539.50339185963,1502.4717320637517,2287.134677563002,2112.959209175274
E01003252,9032.43103846952,9195.416083621994,9686.288121291183,9793.62136785165,13009.854996807519,12246.268186983807,10956.882325714154,227.72065829405173,251.2805908191538,328.10604313919254,375.87515335980976,1542.0640929766319,934.5018648409729,560.8416326921696
E01003253,9128.198156918017,9319.769432086008,9852.001857920332,9966.157819467619,13108.72756744838,12081.974297818468,10897.483699520168,510.8591771141418,602.7212115541345,731.516339580452,950.0346594807813,1343.5351138280257,888.5907901774455,852.2276162094576
E01003254,8605.446010484757,8727.17111224707,9330.074638172122,9178.618812235438,15495.15297951331,12477.263380235869,10472.760594990754,324.76513473297837,356.66964054248615,392.4039700867479,524.5489390531667,1965.41610375775,860.0798736588331,654.7796335429665
E01003255,8515.991051475341,8709.230717057533,9302.410414442795,9238.94526317787,13722.7750557735,11709.917471753515,10264.521136060126,333.17943356547545,396.24564232192563,449.38053527371653,609.8035024763376,1859.272038909698,664.7087557571616,652.3119179780239
E01003256,8777.231827214753,8993.417980387065,9646.005181294953,9643.186706578965,14747.49794444158,12513.114122623825,10790.33496138994,579.0287097274748,651.6303414889907,733.3821179777636,900.3498904056943,1441.9892389543757,810.1169696366773,819.5333368740046
E01003257,8499.804239609952,8637.128945293136,9222.413942183814,9059.178095182893,15456.52834417012,12379.895890050262,10328.537846641897,370.79640346447354,429.81095810798786,497.1774445441522,616.9516452706044,1792.2216813746254,1127.2189441295725,858.6508606327725
E01003258,8402.400602606464,8577.831368975474,9163.437515998805,9025.654038421702,14882.492001104645,12164.110868651744,10264.671713037824,371.4978615065623,411.2354314158228,477.503435159638,608.6959657620788,1194.827215314897,830.0406519634116,861.700531368076
E01003259,8824.993649187887,9026.416099157223,9688.254903363188,9681.280221850737,14380.144402598404,12678.064463464425,11055.284473124464,517.5704947469071,605.963795085099,748.4994602220714,900.7871939436508,1818.7248523495723,1006.2209440418509,942.6964326144348
E01003260,8601.76288003909,8752.62506420081,9318.87748230186,9252.151499657923,14062.98229640784,11842.98400474138,10311.039648721564,372.6930616924106,404.3566225300937,426.6439348360739,588.880901839119,1482.978796085599,547.1429538364525,685.670786877626
E01003261,8691.959657729854,8849.050454834012,9434.033521298737,9390.45450293615,14443.31524674139,12269.211752883271,10637.983287956438,347.83025685842335,383.0394700205704,412.6188907343483,571.9714628999645,1730.2897206066682,655.560428800149,693.6445691108901
E01003262,8556.026855705471,8708.778705934816,9301.829943803583,9178.873157073147,14980.000924538168,12145.181160932365,10301.194509231707,290.11328847323205,306.5373207250879,317.780505874748,471.9805587447696,1882.2156567514605,564.2733560695972,566.1680579557385
E01003263,8793.115750423947,9027.884909698452,9749.305355047914,9719.395848751328,15123.00442172645,12868.36185224004,10982.347076978527,810.9132130453199,900.9163443371665,984.164134654104,1171.6140221184048,2094.9210920931823,1050.2499573765717,1058.1355941595605
E01003264,8547.48223685097,8753.256470383005,9392.656491573707,9373.685576737631,14713.163058442658,12454.889037101464,10703.652024636473,320.4325907940324,359.48787031838197,366.89365085373777,562.4373919757696,1651.1245609945843,610.5081041115319,677.8983501197874
E01003265,8553.815240659942,8758.152864619522,9474.65932336889,9406.13581742065,15556.866948084285,12966.000122910098,10805.61638393555,276.2488477284789,299.50558442833614,372.09492093273315,511.94798910235784,2374.3243085924905,1331.953853072335,628.4049104688025
E01003266,8653.133479281752,8889.247357373279,9525.705021634378,9557.313151159224,14058.281894041085,12609.46884859634,11033.976621482823,294.57007377775625,325.1268361034861,354.05471921589975,511.28892612678203,1548.0501133694565,541.2034190902115,620.2235751631506
E01003267,8510.53282636796,8693.625078428204,9400.987347098016,9293.182424989127,15817.469269383522,13127.891993130681,10849.600618405115,269.01181554686997,308.45399127029964,390.9607791610911,544.2961453268116,2206.294830121129,1292.6841451760226,813.1862813042991
E01003268,8693.069551236476,8885.008145379623,9542.38638021335,9510.997947504145,14929.887505270304,12646.776641456974,10821.523052039263,405.8786564171623,454.6442957961016,502.4138275653484,712.3934688825474,2619.555140188903,885.4016035527159,762.8650749386369
E01003269,8581.08410550218,8766.073696293153,9389.301905927414,9353.835490272655,14452.465914022687,12407.107250025181,10707.840478252301,290.63232602253936,316.24699877992487,339.68955188340334,484.18481326531935,1209.046220002507,639.5097474976604,657.6661125242124
E01003270,8746.712380848021,8944.1154119447,9626.148285251464,9640.656905304148,15072.341129315946,12884.326326503815,10999.111921308371,323.5663804899368,387.029597639345,438.25717317899694,693.7902909105961,2009.1141883622608,601.9443228041533,752.8255703321939
E01003271,8775.146050983203,8963.233077224031,9623.243982268335,9595.368819753307,14976.389767013221,12935.987043942338,11086.29446295748,302.69680925645895,322.46759214051906,324.97774520708566,475.2144995405517,1488.6026150966306,544.1183056236913,579.3933818871246
E01003272,8800.222378707189,8948.815060384233,9451.64806911641,9475.030262270899,13097.390836579838,11823.55034821379,10584.362287808202,283.6388316234497,292.3552569818627,302.8485566994001,417.8016878758608,1235.0806608753849,438.30894656633933,478.24190681670893
E01003273,8882.621459376176,8974.710652543736,9557.542284454163,9411.334284491304,15458.566478204995,12995.208273482427,10847.126346381518,276.763457512024,314.3055391923548,263.2072337934067,455.10608933491903,2809.4596470851075,1320.5815245536342,574.6058579077031
E01003274,8831.293071176126,8978.943932703862,9498.623576552705,9510.559452279798,13730.300117541672,12142.74803066369,10718.478227643682,312.46813501205355,341.9107623325679,347.1510606893755,499.31533198444663,1755.6965563517101,671.6214161994207,553.7796078913459
E01003275,8789.51380639688,8886.238559933183,9412.570744676304,9316.48607684794,14720.78660578643,12566.551065676565,10713.333313353645,333.30576736733406,353.8361702468761,373.09196102778463,513.48147956848,1952.1865541798786,869.6056721117328,715.4448136733167
E01003276,8687.845869354209,8798.525951303078,9414.338586949047,9233.654090494963,16020.945423781202,12966.95289928639,10568.881140990594,430.4706663034223,489.73963959365545,575.1239707491642,760.7415407706515,2285.3785640543456,1433.9131815482265,891.292353373078
E01003277,8661.701550127565,8778.932214953837,9235.681184301628,9164.376574926826,13630.070946139434,11709.58819128894,10278.934899722602,283.4575702372915,307.4510334402268,317.5039559706968,452.0837887275666,1430.1955095496555,442.9743252530832,569.0050494851844
E01003278,8833.666879358767,8986.82358978764,9479.826407920506,9502.54969222315,13192.769471846459,11860.486868969978,10566.499173029906,323.1474741483987,340.0721077374615,381.8827632634117,493.230115615293,1232.8171789696667,554.0301483220752,582.4857710925887
E01003279,8759.208441766194,8923.756428046381,9497.21194980096,9472.50377115202,14258.318742706313,12345.136669295543,10691.143583052679,307.455595330132,376.1205575069542,441.02898561331796,594.203696535058,2017.8107343715726,941.542011417499,558.3230431292204
E01003280,8508.382039449136,8725.901754624541,9362.912322910648,9321.41823400538,14271.419665712483,12016.549979413005,10426.51972196698,332.1284778109903,389.143213664451,416.9671869970427,588.6046084957705,1617.0137179268015,712.2634309417664,706.7205922636148
E01003281,8939.50204433019,9226.871914869665,9945.49889254683,10047.176551189179,14364.335173112939,12591.220144090435,11023.718937726642,904.7185591716102,1065.0031123689696,1267.1822205462379,1493.6079335482398,1484.1570318549066,1104.141707177507,1207.3091563611556
E01003282,8581.681316142593,8763.670832825432,9319.756428272467,9300.131840949392,13673.854567038632,11804.779953560283,10384.092248529903,338.1866899145751,375.5802788858768,403.7678609993159,556.8018959172344,1469.742600741478,500.7409825607107,603.4462405059464
E01003283,8679.049746054876,8864.804397531121,9417.996689944945,9374.578298201795,14061.183290984252,12149.920425628285,10615.798526868475,303.7143333212842,345.00291948874553,372.9426798364456,529.6374238855742,1827.552258789408,858.3959991847269,702.2322405815438
E01003284,8726.251089727475,8942.94582584018,9525.806361492525,9577.989995672475,13397.848359763191,12108.186120264305,10811.549996675645,292.8919942902292,331.3928621267701,341.50157875299135,490.2844758440233,1318.547071573583,482.1574849743753,582.6442196243537
E01003285,8720.328304262528,8953.625972432805,9587.918434451236,9567.831463275717,14340.09306765409,12407.315636459562,10773.597563754493,433.8423538865771,527.7462380358262,605.834926135762,753.774860671761,1616.4879960607807,871.4462606940351,835.1545784311351
E01003286,8726.743432209778,8952.925657084365,9577.306979592327,9569.052940804331,14003.253767095437,12245.562243793886,10748.205019753757,368.29271926532437,432.0731055012356,502.5660075282193,671.6193998860861,1594.8870154934923,605.9068933057882,728.7505366923417
E01003287,8513.157798121556,8726.347726430851,9325.147549774909,9293.631846893471,13824.067645643592,11851.640694916367,10415.836045319695,376.1796992680895,390.07448982365275,388.41406282407127,533.6366475253227,1493.6018445810282,538.145099357725,720.2430596396309
E01003288,8803.556243544219,9038.044467239173,9593.092629254064,9643.744272426771,13756.756837944133,12109.345425548277,10659.940049319715,598.5761084277491,886.005632194082,703.3684990253363,1086.4001693150892,1762.9573323032598,1039.0930696296437,967.5864432803174
E01003290,8762.198983262797,8974.311170373556,9562.404537825192,9631.70180892696,13467.112049427958,12108.91982376087,10744.798066791858,376.3520138415078,445.72452726541576,514.7427517320257,660.666469920586,1260.246342092782,741.5422858335603,629.1917362380174
E01003291,8713.076490127403,8874.081313234296,9490.767984189832,9378.801337761475,14709.314037866632,12451.788507621774,10545.92123778091,601.5252524208117,698.7454155375389,823.2823162448049,992.9402244424923,2255.1463537846707,1337.2234083045626,1023.1133060452648
E01003292,8844.777105775884,9061.735661316205,9649.018487826894,9740.04199384069,13074.508939706135,12330.75346000815,11121.758475755867,272.51850125465876,321.71045297535045,372.93120694244715,462.18748508872426,1094.606909342395,729.4012782018377,595.4934320417218
E01003293,8720.103281705935,8895.614362345845,9389.455064959719,9448.512714516746,12893.575306263932,11899.414084976464,10679.215743073366,275.9425474563699,296.83556531778964,313.28672410565997,437.32893180444114,1228.1391934563994,457.3342581084257,484.1248430892498
E01003295,8812.799478107767,9051.305375208934,9687.45243948367,9737.07233953794,13739.268923791757,12321.126341115798,10943.952257892422,337.87197676731915,398.51311295800906,477.87001871557976,607.8792450230097,1159.9271900009414,532.2578990434042,600.8762301157425
E01003297,9469.809461537701,9725.972075728318,10454.509995008646,10579.294267827656,14360.696593486144,12926.480111847597,11400.322778039892,827.1019091936008,941.7290326977359,1168.2056967121982,1314.1084988775224,1761.223160609569,1113.600595033446,939.5085958252091
E01003298,9721.737833780395,9994.686653223325,10730.815039732524,10898.15842416414,14205.903808772628,13126.471675338016,11759.65969570662,1353.4107168168105,1608.0258136803664,1939.4415619028669,2138.1779818079785,1471.6913772854011,1504.491183327881,1436.2096208048386
E01003299,8987.38081739046,9212.615382680171,9777.639089461492,9813.791392532843,13263.159342004998,11890.18719724027,10637.011514627167,986.566772792939,1135.8816251036226,1288.8674737285496,1493.560955506774,1588.2937252686488,1210.3765480737802,1181.6937438714356
E01003300,9157.903619163433,9310.942262809522,9868.795136502966,9979.590718464304,13620.106192574045,12384.690528815992,11087.603924922108,381.9999481127076,437.78489727870164,502.71644037215395,651.2829629249668,934.1931654492763,780.4802329972987,818.7319872074021
E01003301,9416.81860942744,9646.965585136646,10281.538679739144,10459.915023439671,13570.3334893699,12655.97693638947,11362.463304449433,865.3081558731782,984.1224802298998,1148.046724890696,1336.5621320301009,1369.6426057229594,1190.7024673107692,1029.1718128012603
E01003302,8851.653920102182,9037.01697783583,9590.13339482554,9630.038448156918,13059.309246676892,11738.051711342325,10514.387079624912,326.50199193568966,371.45942139926626,437.9946483834246,564.1834883713668,1264.761459096299,469.78260968007095,496.16055011919474
E01003303,9151.447594883488,9322.158177503661,9918.549918347162,10017.44150582601,13569.437842816364,12484.402014000101,11106.21995135216,348.58606760080215,384.06885275877517,495.6449456713711,648.8608001997193,2193.4973828811953,1486.5831991151895,901.2144967070252
E01003304,9060.532057904633,9284.537550150952,9779.703529610377,9896.665695439258,12727.201902802633,11953.305719997192,10943.243411781013,379.58829553101396,467.7556842314251,477.7723572116578,613.0847432498077,1373.9929770133906,758.4512970630533,699.485319745756
E01003305,8850.675609173732,9027.15154836868,9521.746461169094,9558.855160633497,12670.715865642518,11568.271642298432,10407.939073603158,256.3407024805023,285.5043003109077,311.3504331865719,430.45335361564497,1352.1942578599803,575.9430159356791,551.035200761249
E01003307,8742.607331244057,8947.295031607291,9553.302054864116,9606.21294256946,13670.52692618255,12321.335819883478,10914.962999517176,303.53931618509444,329.0363099893745,339.23581470016427,494.5909954381944,1373.7333831686276,504.2536240716179,534.2303145706887
E01003308,8694.083884338295,8898.280493145525,9474.174492353433,9490.170423827325,13477.988023805434,12080.420883407121,10752.8167824351,296.3908727510923,320.10081965918243,320.80675358871736,451.86732636368276,1389.7137793384197,594.9888206521239,572.5806594923021
E01003309,8563.289653532085,8735.656784965266,9325.485770819645,9233.100001824609,14457.37551628223,12227.4711343615,10555.720433951858,391.272339772003,433.27289896872253,485.65272698588194,602.4569987020783,1160.3094711937424,977.0109494456038,972.367721919425
E01003310,8737.353299708235,8975.947717519724,9632.202843509114,9676.469742143723,13751.505911671044,12296.842441488963,10842.1133155783,443.6287349299286,528.7361579251217,611.398834322578,818.9930793159397,1317.6146226072362,825.1483445341041,694.6125798101999
E01003311,8744.014477000697,8905.660637069353,9460.008646106226,9482.33065346938,13835.769980993802,12239.686662847233,10810.573259278695,251.15638799081506,266.3472689151732,266.24754573758514,400.27601499938544,1562.635614189214,554.2059588956325,554.2536731030709
E01003312,8887.839659082998,9067.216915124915,9699.016978647554,9766.379435986544,14559.518807091701,13297.706147619032,11858.789492951586,862.1533143103355,855.4229655387804,1058.4038050795468,1422.1031175371759,2799.947179866694,5882.110899187787,6284.0691750893975
E01003313,8520.492741221917,8670.017961375554,9296.89497096127,9144.26469019631,15519.106401668772,12570.631887135985,10458.933687719222,466.32516957129315,537.4270309619153,652.1739696780671,792.5729938893642,2090.8283516132283,1277.5415116874906,964.916933584492
E01003314,8724.864076257814,8909.226180149575,9480.005183746582,9477.239549282403,13772.181546855745,12169.29013927425,10737.645473826766,304.1535813878658,317.54873879422485,322.42524398642865,454.625458767395,1183.5985634482904,475.67545967259576,526.0387474454085
E01003315,8652.068414188827,8830.883563644953,9403.617116924019,9359.881371093034,13906.832977196838,11943.741567586347,10475.80653930431,403.26657776824663,428.11098069566054,412.17149774610886,561.7302144273111,1405.7064129844487,479.514587756447,565.0105174940302
E01003316,8682.399144748124,8903.976236775068,9541.843481181711,9573.809039707701,13769.50618281599,12282.765404623033,10850.803749815776,327.5224158729603,361.3438022560917,365.566041997142,516.6003887256181,1448.4654811484074,363.92114258553386,525.5372033847747
E01003318,8816.961604486578,9079.543839411039,9746.284476581715,9748.505063957653,14108.921409935703,12691.348191155364,11007.890595864219,632.847573048172,758.2459847316516,878.3215459489206,1052.1787615063488,2518.0466646205737,1897.5342098936023,1132.7265523828437
E01003319,8967.066159400341,9209.986498720968,9803.776436777265,9930.694346032456,13013.777671620703,12120.4235980146,10950.780200716998,790.853112461754,914.0155087149839,1101.5388667538652,1183.492919049943,1494.4766627868785,842.9009552681923,801.1089482550269
E01003320,8755.581608590424,8897.753007410483,9549.545189858904,9458.245911391576,15600.250285862418,13298.40708948908,11027.105509740117,294.73133375205634,394.9018324190332,415.88469361863656,593.8462075404656,3240.337670105569,1606.3941344238199,661.9885654428587
E01003321,8859.83031678733,9077.931355649065,9695.924583856118,9801.956757851294,13594.387386812436,12809.968223384252,11243.905220676954,275.69756963193976,297.43179234213295,318.6265749770116,434.887929243661,1778.6495832557462,1590.5699723391238,799.2957921770222
E01003322,8836.784579262678,9005.908919854033,9537.386178244353,9638.080902632953,13591.241758544222,12464.694563533989,10970.656446826837,280.7093492024431,323.6389744044811,355.65762546316313,503.1137083943357,2162.1898630556448,1037.2695172287843,615.3350005701096
E01003323,8765.081646263196,8887.754008422122,9450.429552723293,9371.063902289787,14727.051455948147,12620.255582257976,10755.218656901743,297.7230996950219,334.25613139750163,342.7746416301218,515.6097556342444,2865.981287386413,1207.298415917598,653.9500585316101
E01003324,8887.831218684727,9155.193509172112,9741.54711216238,9905.442154097234,12107.06277808052,11852.904855454512,10946.395018601985,283.4827583028273,328.2309142515863,374.40517308599004,457.2298800919152,840.3706130777405,560.6212517458584,573.2861509538176
E01003325,8672.113161822836,8871.23460474784,9414.269728418694,9461.391016224343,13171.070294096733,11960.022499724748,10669.942637019947,269.93655923431277,298.31172810592767,296.78893707454324,447.6891125856022,1485.2971245863,474.25805863365497,537.106116704337
E01003326,8804.066232541958,9037.483146798431,9665.775273992782,9791.71690523904,13567.460991240903,12526.279996049407,11151.325695952497,314.6023402154234,372.66147402080367,465.6454681939931,628.7757758376731,1346.3726255091963,652.2929102582565,669.3826693903786
